	0	1	2	3	4	5	6
1179	1180	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.5	2025-07-03	11:33:50	1848570232
1180	1181	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.5	2025-07-03	11:33:50	1848570232
1181	1182	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.5	2025-07-03	11:33:50	1848570232
1182	1183	Алкиновый амидит, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.27	2025-07-03	11:34:18	1848570232
1183	1184	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-03	11:34:48	1848570232
1184	1185	Наконечник Accumax 1250ul удлиненные в пакете, AT-1000XL-B	INIT_BASE_CODE_OLIGO_LAB_0000144	1.0	2025-07-03	14:47:16	1783121115
1185	1186	Наконечники Nest 304016 1250ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000146	4.0	2025-07-03	14:56:29	1783121115
1186	1187	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-04	10:11:11	1783121115
1187	1188	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-04	11:34:24	1848570232
1188	1189	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-07-04	11:34:54	1859529109
1189	1190	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.5	2025-07-04	11:35:42	1848570232
1190	1191	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.7	2025-07-04	11:35:42	1848570232
1191	1192	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	3.0	2025-07-04	11:35:42	1848570232
1192	1193	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.0	2025-07-04	11:35:42	1848570232
1193	1194	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-04	11:37:24	1848570232
1194	1195	пятирокись фосфора	INIT_BASE_CODE_OLIGO_LAB_0000015	1.0	2025-07-04	14:42:53	1848570232
1195	1196	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-07-05	08:45:21	1848570232
1196	1197	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.1	2025-07-07	09:43:08	1848570232
1197	1198	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.0	2025-07-07	09:43:08	1848570232
1198	1199	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-07-07	09:43:08	1848570232
1199	1200	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.3	2025-07-07	09:43:08	1848570232
1200	1201	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-07	09:43:27	1848570232
1201	1202	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-07	09:52:34	1848570232
1202	1203	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.4	2025-07-07	14:05:48	1848570232
1203	1204	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.4	2025-07-07	14:05:48	1848570232
1204	1205	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.2	2025-07-07	14:05:48	1848570232
1205	1206	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.3	2025-07-07	14:05:48	1848570232
1206	1207	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.15	2025-07-07	14:05:48	1848570232
1207	1208	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.3	2025-07-07	14:05:48	1848570232
1208	1209	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-07	15:30:23	1848570232
1209	1210	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-07	15:30:50	1848570232
1210	1211	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.0	2025-07-08	12:27:25	1848570232
1211	1212	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.2	2025-07-08	12:27:25	1848570232
1212	1213	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-07-08	12:27:25	1848570232
1213	1214	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.1	2025-07-08	12:27:25	1848570232
1214	1215	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-09	13:40:47	1848570232
1215	1216	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.0	2025-07-09	14:10:35	1848570232
1216	1217	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.0	2025-07-09	14:10:35	1848570232
1217	1218	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-07-09	14:10:35	1848570232
1218	1219	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.0	2025-07-09	14:10:35	1848570232
1219	1220	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.16	2025-07-09	14:10:35	1848570232
1220	1221	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.6	2025-07-09	19:14:47	1848570232
1221	1222	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.0	2025-07-09	19:14:47	1848570232
1222	1223	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.5	2025-07-09	19:14:47	1848570232
1223	1224	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.0	2025-07-09	19:14:47	1848570232
1224	1225	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-09	19:15:00	1848570232
1225	1226	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.7	2025-07-10	09:46:28	1848570232
1226	1227	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.6	2025-07-10	09:46:28	1848570232
1227	1228	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.5	2025-07-10	09:46:28	1848570232
1228	1229	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	3.2	2025-07-10	09:46:28	1848570232
1229	1230	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-07-10	09:46:28	1848570232
1230	1231	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.2	2025-07-10	09:46:28	1848570232
1231	1232	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-10	09:46:49	1848570232
1232	1233	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	5.0	2025-07-10	09:55:53	1848570232
1233	1234	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-10	11:16:15	1848570232
1234	1235	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-07-10	11:45:58	1859529109
1235	1236	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-07-10	11:45:58	1859529109
1236	1237	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.8	2025-07-14	11:40:33	1848570232
1237	1238	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.5	2025-07-14	11:40:33	1848570232
1238	1239	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.1	2025-07-14	11:40:33	1848570232
1239	1240	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.7	2025-07-14	11:40:33	1848570232
1240	1241	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.15	2025-07-14	11:40:34	1848570232
1241	1242	пробирки винтовые-1.5 мл с юбкой Sontech	INIT_BASE_CODE_OLIGO_LAB_0000035	1.0	2025-07-14	12:54:56	1859529109
1242	1243	Наконечники 10 ul Vertex (SSIbio) 4138N00	INIT_BASE_CODE_OLIGO_LAB_0000174	1.0	2025-07-14	12:54:56	1859529109
1243	1244	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-14	13:15:00	1848570232
1244	1245	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.7	2025-07-15	10:27:17	1848570232
1245	1246	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.5	2025-07-15	10:27:17	1848570232
1246	1247	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.7	2025-07-15	10:27:17	1848570232
1247	1248	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.9	2025-07-15	10:27:17	1848570232
1248	1249	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-15	10:28:43	1848570232
1249	1250	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-15	15:41:07	1848570232
1250	1251	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	1.0	2025-07-16	08:58:49	1848570232
1251	1252	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	1.0	2025-07-16	08:58:59	1848570232
1252	1253	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.7	2025-07-16	14:26:41	1848570232
1253	1254	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.7	2025-07-16	14:26:41	1848570232
1254	1255	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.8	2025-07-16	14:26:41	1848570232
1255	1256	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.4	2025-07-16	14:26:41	1848570232
1256	1257	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-07-16	14:26:41	1848570232
1257	1258	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.4	2025-07-17	09:26:39	1848570232
1258	1259	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.8	2025-07-17	09:26:39	1848570232
1259	1260	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.5	2025-07-17	09:26:39	1848570232
1260	1261	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.6	2025-07-17	09:26:39	1848570232
1261	1262	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-07-17	09:26:40	1848570232
1262	1263	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.15	2025-07-17	09:27:20	1848570232
1263	1264	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-17	09:27:37	1848570232
1264	1265	Уксусная кислота. ледяная	INIT_BASE_CODE_OLIGO_LAB_0000005	2.0	2025-07-17	11:35:45	1859529109
1265	1266	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-07-17	11:35:45	1859529109
1266	1267	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-17	16:44:17	1859529109
1267	1268	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	12.0	2025-07-17	17:01:38	1848570232
1268	1269	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	8.0	2025-07-17	17:02:12	1848570232
1269	1270	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-21	10:35:12	1848570232
1270	1271	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.3	2025-07-21	10:35:56	1848570232
1271	1272	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.1	2025-07-21	10:35:56	1848570232
1272	1273	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	3.0	2025-07-21	10:35:56	1848570232
1273	1274	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.0	2025-07-21	10:35:56	1848570232
1274	1275	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-07-21	10:35:56	1848570232
1275	1276	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-21	11:22:03	1848570232
1276	1277	Наконечник 1000ul удлиненные в штативе	INIT_BASE_CODE_OLIGO_LAB_0000143	2.0	2025-07-21	11:50:23	1859529109
1277	1278	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.0	2025-07-22	12:41:28	1848570232
1278	1279	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.0	2025-07-22	12:41:28	1848570232
1279	1280	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.2	2025-07-22	12:41:28	1848570232
1280	1281	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.0	2025-07-22	12:41:28	1848570232
1281	1282	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.12	2025-07-22	12:41:28	1848570232
1282	1283	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-22	13:37:05	1848570232
1283	1284	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-22	16:15:33	1859529109
1284	1285	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-07-22	16:15:33	1859529109
1285	1286	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-07-28	10:45:50	1783121115
1286	1287	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-07-28	10:46:13	1783121115
1287	1288	Наконечник Accumax 1250ul удлиненные в пакете, AT-1000XL-B	INIT_BASE_CODE_OLIGO_LAB_0000144	1.0	2025-07-28	10:47:26	1783121115
1288	1289	Наконечники Accumax 1000 ul  AT-1000-K	INIT_BASE_CODE_OLIGO_LAB_0000173	1.0	2025-07-28	10:47:26	1783121115
1289	1290	Наконечники 10 ul Vertex (SSIbio) 4138N00	INIT_BASE_CODE_OLIGO_LAB_0000174	1.0	2025-07-28	10:56:11	1783121115
1290	1291	Наконечник 5мл	INIT_BASE_CODE_OLIGO_LAB_0000087	1.0	2025-07-28	11:04:07	1783121115
1291	1292	Наконечники 200 мкл	INIT_BASE_CODE_OLIGO_LAB_0000067	3.0	2025-07-28	11:04:33	1783121115
1292	1293	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.0	2025-07-28	15:28:24	1848570232
1293	1294	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.0	2025-07-28	15:28:25	1848570232
1294	1295	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.0	2025-07-28	15:28:25	1848570232
1295	1296	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.0	2025-07-28	15:28:25	1848570232
1296	1297	PR3-009 2`-O-4`-C-Locked-5-Me-C(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000126	0.1	2025-07-28	15:28:25	1848570232
1297	1298	PR4-001. 2`-O-4`-C-Locked-T Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000127	0.1	2025-07-28	15:28:25	1848570232
1298	1299	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-07-28	15:28:25	1848570232
1299	1300	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.12	2025-07-28	15:28:25	1848570232
1300	1301	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-28	15:28:57	1848570232
1301	1302	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.5	2025-07-29	13:14:43	1848570232
1302	1303	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.3	2025-07-29	13:14:43	1848570232
1303	1304	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-07-29	13:14:43	1848570232
1304	1305	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.5	2025-07-29	13:14:43	1848570232
1305	1306	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	11.0	2025-07-30	14:58:05	1783121115
1306	1307	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.7	2025-07-31	12:14:43	1848570232
1307	1308	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.7	2025-07-31	12:14:43	1848570232
1308	1309	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.0	2025-07-31	12:14:43	1848570232
1309	1310	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.1	2025-07-31	12:14:44	1848570232
1310	1311	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-07-31	12:14:44	1848570232
1311	1312	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-07-31	12:15:31	1848570232
1312	1313	бензол хч	INIT_BASE_CODE_OLIGO_LAB_0000007	1.0	2025-08-05	14:01:31	1783121115
1313	1314	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-08-06	13:56:10	1859529109
1314	1315	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.0	2025-08-12	10:14:28	1848570232
1315	1316	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.2	2025-08-12	10:14:28	1848570232
1316	1317	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.8	2025-08-12	10:14:28	1848570232
1317	1318	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	2.1	2025-08-12	10:14:28	1848570232
1318	1319	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-08-12	10:14:28	1848570232
1319	1320	стрип 8 пробирок по 1.2мл sovtech 	INIT_BASE_CODE_OLIGO_LAB_0000150	1.0	2025-08-12	12:34:35	1783121115
1320	1321	Наконечники Accumax 1000 ul  AT-1000-K	INIT_BASE_CODE_OLIGO_LAB_0000173	1.0	2025-08-12	12:44:20	1783121115
1321	1322	Наконечник Accumax 1250ul удлиненные в пакете, AT-1000XL-B	INIT_BASE_CODE_OLIGO_LAB_0000144	1.0	2025-08-12	12:48:47	1783121115
1322	1323	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-08-13	09:50:41	1848570232
1323	1324	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	1.0	2025-08-13	11:45:55	1783121115
1324	1325	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.9	2025-08-13	14:55:48	1848570232
1325	1326	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.8	2025-08-13	14:55:48	1848570232
1326	1327	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.0	2025-08-13	14:55:48	1848570232
1327	1328	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.9	2025-08-13	14:55:48	1848570232
1328	1329	PR1-002. 2`-O-4`-C-Locked-A(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000124	0.1	2025-08-13	14:55:48	1848570232
1329	1330	PR2-005 2`-O-4`-C-Locked-G(dmf) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000125	0.1	2025-08-13	14:55:48	1848570232
1330	1331	PR3-009 2`-O-4`-C-Locked-5-Me-C(Bz) Phosphoramidite  (Hongene)	INIT_BASE_CODE_OLIGO_LAB_0000126	0.1	2025-08-13	14:55:48	1848570232
1331	1332	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.1	2025-08-13	14:55:49	1848570232
1332	1333	5' Biotin Phosphoramidite (Lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000130	0.2	2025-08-13	14:56:01	1848570232
1333	1334	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	0.2	2025-08-14	11:40:27	1848570232
1334	1335	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	0.2	2025-08-14	11:40:27	1848570232
1335	1336	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	0.2	2025-08-14	11:40:27	1848570232
1336	1337	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	0.2	2025-08-14	11:40:27	1848570232
1337	1338	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-08-14	11:40:27	1848570232
1338	1339	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-08-15	10:01:47	1848570232
1339	1340	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-08-15	10:44:31	1783121115
1340	1341	ацетон. чда	INIT_BASE_CODE_OLIGO_LAB_0000006	1.0	2025-08-18	11:53:44	1783121115
1341	1342	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	2.1	2025-08-19	08:30:22	1848570232
1342	1343	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	2.3	2025-08-19	08:30:22	1848570232
1343	1344	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-08-19	08:30:22	1848570232
1344	1345	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.7	2025-08-19	08:30:22	1848570232
1345	1346	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-08-19	08:30:22	1848570232
1346	1347	Алкиновый alkine phosphoramidite, 5'-терминальный	INIT_BASE_CODE_OLIGO_LAB_0000133	0.2	2025-08-19	08:30:22	1848570232
1347	1348	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	2.0	2025-08-19	08:30:37	1848570232
1348	1349	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-08-19	08:31:09	1848570232
1349	1350	активатор BTT	INIT_BASE_CODE_OLIGO_LAB_0000030	10.0	2025-08-19	08:31:32	1848570232
1350	1351	DMT-dA(Bz)-CE phosphoramidite (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000120	1.0	2025-08-19	09:25:07	1848570232
1351	1352	DMT-dC(Ac)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000121	1.2	2025-08-19	09:25:07	1848570232
1352	1353	DMT-dG(dmf)-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000122	1.0	2025-08-19	09:25:07	1848570232
1353	1354	DMT-dT-CE phosphoramidite  (Biocomma)	INIT_BASE_CODE_OLIGO_LAB_0000123	1.0	2025-08-19	09:25:08	1848570232
1354	1355	5’-Fluorescein Phosphoramidite  (lumiprobe)	INIT_BASE_CODE_OLIGO_LAB_0000129	0.1	2025-08-19	09:25:08	1848570232
1355	1356	Ацетонитрил. ХЧ	INIT_BASE_CODE_OLIGO_LAB_0000001	2.0	2025-08-20	12:15:27	1848570232
1356	1357	Винтовые крышки красные 	INIT_BASE_CODE_OLIGO_LAB_0000164	1.0	2025-08-21	08:36:34	1783121115
